LONG_ID,ELDERLY,WORKING_AGE,YOUTH
41031 2010,3356,12297,6007
41031 2011,3464,12365,5921
41031 2012,3653,12325,5853
41031 2013,3827,12230,5814
41031 2014,4000,12352,5856
41031 2015,4115,12545,5895
41031 2016,4318,12794,5949
41031 2017,4513,13105,6082
41031 2018,4714,13290,6188
41033 2010,18563,45596,18716
41033 2011,18818,45441,18431
41033 2012,19566,44981,18199
41033 2013,20114,44916,18089
41033 2014,20587,44793,17984
41033 2015,21120,45113,18275
41033 2016,21645,45403,18441
41033 2017,22143,45847,18663
41033 2018,22709,45905,18779
41035 2010,11395,38246,16677
41035 2011,11571,38287,16436
41035 2012,11958,37850,16092
41035 2013,12281,37477,15924
41035 2014,12528,36983,15766
41035 2015,13029,36819,15813
41035 2016,13440,36812,15916
41035 2017,13880,36874,16035
41035 2018,14340,37000,16313
41037 2010,1618,4618,1638
41037 2011,1646,4637,1621
41037 2012,1726,4470,1590
41037 2013,1772,4447,1578
41037 2014,1817,4388,1618
41037 2015,1839,4333,1610
41037 2016,1882,4330,1631
41037 2017,1936,4278,1676
41037 2018,1987,4230,1662
41039 2010,53103,216346,82474
41039 2011,54402,217870,81733
41039 2012,56959,217061,81061
41039 2013,59125,216299,80082
41039 2014,61726,216194,80156
41039 2015,64292,217304,80451
41039 2016,67218,220498,81345
41039 2017,70214,223162,82241
41039 2018,73392,224115,82104
41041 2010,10025,27100,8875
41041 2011,10236,26789,8843
41041 2012,10710,26672,8780
41041 2013,11080,26448,8795
41041 2014,11584,25965,8799
41041 2015,12201,25928,8879
41041 2016,12798,26009,9032
41041 2017,13390,26208,9222
41041 2018,14042,26099,9247
41043 2010,18069,67690,31128
41043 2011,18422,68759,30974
41043 2012,19128,68529,30616
41043 2013,19830,68288,30298
41043 2014,20547,68386,30130
41043 2015,21185,68698,30361
41043 2016,22037,69983,30710
41043 2017,22770,71024,31183
41043 2018,23671,72299,31365
41045 2010,4707,17656,8987
41045 2011,4695,17488,8785
41045 2012,4761,17399,8602
41045 2013,4857,17240,8556
41045 2014,4826,17025,8515
41045 2015,4867,16883,8487
41045 2016,4908,16858,8601
41045 2017,4995,16791,8674
41045 2018,5056,16806,8863
41047 2010,40742,182377,92832
41047 2011,41561,183982,92506
41047 2012,43386,184467,92062
41047 2013,44660,185176,91739
41047 2014,46378,186434,91766
41047 2015,48265,188959,92063
41047 2016,50202,192487,93127
41047 2017,52226,195114,93877
41047 2018,54349,198021,94498
41049 2010,1422,6283,3506
41049 2011,1462,6277,3493
41049 2012,1528,6261,3446
41049 2013,1574,6189,3445
41049 2014,1627,6038,3445
41049 2015,1684,6062,3401
41049 2016,1723,6059,3447
41049 2017,1803,6028,3384
41049 2018,1881,6031,3460
41051 2010,77812,490695,168784
41051 2011,79939,500497,169263
41051 2012,84433,506418,169384
41051 2013,88253,509534,168862
41051 2014,92356,515586,170662
41051 2015,96638,522368,171224
41051 2016,100925,531088,171728
41051 2017,105046,533474,170261
41051 2018,109080,533649,169151
41053 2010,11193,43135,21217
41053 2011,11457,43267,21207
41053 2012,11926,43171,21126
41053 2013,12430,43112,21024
41053 2014,12956,43640,21095
41053 2015,13449,44427,21115
41053 2016,14021,45659,21788
41053 2017,14657,46932,22162
41053 2018,15275,47594,22365
41055 2010,388,1007,384
41055 2011,397,978,375
41055 2012,411,962,371
41055 2013,431,944,350
41055 2014,437,944,331
41055 2015,428,928,333
41055 2016,437,922,352
41055 2017,443,939,359
41055 2018,453,908,347
41057 2010,5286,14431,5537
41057 2011,5358,14517,5531
41057 2012,5573,14263,5453
41057 2013,5734,14199,5412
41057 2014,5920,14056,5349
41057 2015,6176,14024,5367
41057 2016,6440,14227,5462
41057 2017,6678,14381,5515
41057 2018,6909,14353,5525
41059 2010,9713,43972,22410
41059 2011,9919,44439,22440
41059 2012,10310,44571,22125
41059 2013,10631,44378,21882
41059 2014,10938,44064,21706
41059 2015,11107,43822,21569
41059 2016,11391,43743,21540
41059 2017,11744,43817,21535
41059 2018,12120,43912,21484
41061 2010,4312,14721,6699
41061 2011,4374,14731,6797
41061 2012,4549,14630,6619
41061 2013,4623,14381,6519
41061 2014,4758,14386,6489
41061 2015,4884,14291,6523
41061 2016,5016,14401,6647
41061 2017,5182,14361,6743
41061 2018,5338,14308,6815
41063 2010,1623,3948,1441
41063 2011,1637,3909,1432
41063 2012,1702,3748,1351
41063 2013,1742,3686,1341
41063 2014,1796,3615,1367
41063 2015,1824,3616,1372
41063 2016,1894,3621,1397
41063 2017,1967,3652,1416
41063 2018,2066,3588,1427
41065 2010,4468,14334,6483
41065 2011,4472,14382,6363
41065 2012,4629,14388,6358
41065 2013,4774,14309,6245
41065 2014,4880,14119,6276
41065 2015,4983,14166,6306
41065 2016,5102,14292,6382
41065 2017,5270,14627,6424
41065 2018,5458,14648,6399
41067 2010,53715,329618,148312
41067 2011,56034,335980,148949
41067 2012,59550,339682,149366
41067 2013,62823,343188,149394
41067 2014,66000,346856,149683
41067 2015,69336,353461,150075
41067 2016,73042,361280,150513
41067 2017,76538,364543,150083
41067 2018,80268,367992,149435
41069 2010,419,739,289
41069 2011,428,715,273
41069 2012,432,703,274
41069 2013,433,678,267
41069 2014,439,671,240
41069 2015,451,652,223
41069 2016,456,647,217
41069 2017,473,651,231
41069 2018,475,656,235
41071 2010,13339,57791,28170
41071 2011,13715,58050,27911
41071 2012,14430,57801,27663
41071 2013,15055,57713,27108
41071 2014,15654,58104,27055
41071 2015,16286,58404,26759
41071 2016,17019,60006,27239
41071 2017,17588,60810,27174
41071 2018,18337,61456,27209
42001 2010,16027,59807,25639
42001 2011,16355,59787,25315
42001 2012,17079,59341,24822
42001 2013,17619,59069,24444
42001 2014,18246,58978,24126
42001 2015,18841,58853,24082
42001 2016,19454,58552,23806
42001 2017,20185,58506,23676
42001 2018,20954,58346,23511
42003 2010,204853,743301,275816
42003 2011,204164,749568,274451
42003 2012,208345,750223,272313
42003 2013,211083,752199,270428
42003 2014,214583,750684,267806
42003 2015,217515,746035,265415
42003 2016,221519,741382,263759
42003 2017,225746,733271,261639
42003 2018,230377,728426,259649
42005 2010,12679,40511,15675
42005 2011,12665,40475,15352
42005 2012,12936,40080,15042
42005 2013,13188,39781,14882
42005 2014,13439,39397,14630
42005 2015,13670,38799,14284
42005 2016,13971,38230,14098
42005 2017,14150,37760,13966
42005 2018,14338,37203,13722
42007 2010,31672,99909,39065
42007 2011,31655,100213,38439
42007 2012,32354,99807,37904
42007 2013,32703,99533,37507
42007 2014,33184,98954,36860
42007 2015,33656,98226,36385
42007 2016,34090,96751,35931
42007 2017,34752,95327,35624
42007 2018,35412,94078,35252
42009 2010,9487,28445,11754
42009 2011,9553,28440,11617
42009 2012,9876,28238,11462
42009 2013,10039,27995,11268
42009 2014,10213,27808,11097
42009 2015,10389,27503,10843
42009 2016,10516,27397,10676
42009 2017,10759,27141,10538
42009 2018,11018,26806,10352
42011 2010,59765,240510,111750
42011 2011,60607,241856,110503
42011 2012,62790,241385,109340
42011 2013,64544,241104,108287
42011 2014,66191,240843,107559
42011 2015,67531,240727,106935
42011 2016,68961,240435,106352
42011 2017,70606,240453,106465
42011 2018,72352,241353,106447
42013 2010,22518,73545,30980
42013 2011,22530,74308,30121
42013 2012,23143,73761,29636
42013 2013,23471,73100,29264
42013 2014,23842,72505,28929
42013 2015,24197,71623,28765
42013 2016,24592,70587,28501
42013 2017,25011,69869,28295
42013 2018,25445,68910,28137
42015 2010,11192,35840,15704
42015 2011,11284,36146,15676
42015 2012,11647,35837,15518
42015 2013,11878,35316,15318
42015 2014,12129,34716,15110
42015 2015,12297,34394,14957
42015 2016,12471,33910,14717
42015 2017,12739,33582,14667
42015 2018,12955,33277,14601
42017 2010,91671,376239,157495
42017 2011,93385,376801,155722
42017 2012,97653,374714,152994
42017 2013,100891,373839,150329
42017 2014,103993,373444,147897
42017 2015,106937,372534,145895
42017 2016,110212,371291,144422
42017 2017,113492,370385,143151
42017 2018,117060,369098,142037
42019 2010,27959,109227,46906
42019 2011,28285,110071,46288
42019 2012,29458,109790,45651
42019 2013,30277,109721,45079
42019 2014,31170,109946,44638
42019 2015,31988,109884,44065
42019 2016,33061,109613,43574
42019 2017,34201,109486,43317
42019 2018,35341,109497,43050
42021 2010,27016,83895,32539
42021 2011,26838,83552,32161
42021 2012,27371,82589,31553
42021 2013,27627,80089,31090
42021 2014,27968,78929,30623
42021 2015,28297,77384,30348
42021 2016,28717,75880,29819
42021 2017,29223,74320,29511
42021 2018,29736,72935,29059
42023 2010,1085,2908,1089
42023 2011,1084,2865,1065
42023 2012,1128,2831,1016
42023 2013,1142,2799,987
42023 2014,1174,2717,941
42023 2015,1198,2649,928
42023 2016,1219,2602,889
42023 2017,1223,2516,882
42023 2018,1223,2413,856
42025 2010,11673,38751,14831
42025 2011,11709,38741,14638
42025 2012,12027,38364,14413
42025 2013,12258,38050,14239
42025 2014,12500,37787,13983
42025 2015,12644,37336,13793
42025 2016,12885,37074,13563
42025 2017,13225,37071,13569
42025 2018,13625,37029,13573
42027 2010,17446,100631,36141
42027 2011,17741,101676,35625
42027 2012,18533,101646,35636
42027 2013,19215,103329,35683
42027 2014,19942,103931,35782
42027 2015,20678,104146,35618
42027 2016,21472,104419,36171
42027 2017,22367,103929,35954
42027 2018,23195,103706,35904
42029 2010,64276,297342,138306
42029 2011,66008,299093,138324
42029 2012,69402,299346,137358
42029 2013,72030,300823,136304
42029 2014,74521,302429,135902
42029 2015,77062,302685,135390
42029 2016,79642,302609,134562
42029 2017,82472,302849,133613
42029 2018,85335,303650,133061
42031 2010,6571,23565,9795
42031 2011,6614,23802,9485
42031 2012,6764,23538,9163
42031 2013,6877,23237,8966
42031 2014,6990,23021,8906
42031 2015,7081,22986,8804
42031 2016,7247,22631,8713
42031 2017,7412,22538,9025
42031 2018,7603,22208,8968
42033 2010,14217,49201,18135
42033 2011,14286,49321,17823
42033 2012,14693,49243,17470
42033 2013,14926,49307,17202
42033 2014,15148,49031,16841
42033 2015,15413,48658,16646
42033 2016,15742,48076,16360
42033 2017,15983,47636,16156
42033 2018,16291,47171,15926
42035 2010,6347,22802,10101
42035 2011,6402,22990,10101
42035 2012,6547,22945,10223
42035 2013,6731,22909,10177
42035 2014,6810,22712,9949
42035 2015,6889,22611,9881
42035 2016,6998,22346,9652
42035 2017,7104,22221,9512
42035 2018,7232,22070,9382
42037 2010,10841,40033,16486
42037 2011,10908,40039,16134
42037 2012,11261,39874,15908
42037 2013,11527,39819,15854
42037 2014,11754,39685,15688
42037 2015,11957,39280,15465
42037 2016,12240,38792,15134
42037 2017,12478,38325,14846
42037 2018,12780,37916,14760
42039 2010,14710,51197,22706
42039 2011,14812,50967,22376
42039 2012,15368,50492,21859
42039 2013,15736,50108,21659
42039 2014,16102,49785,21264
42039 2015,16283,49268,20959
42039 2016,16674,48858,20774
42039 2017,17080,48235,20473
42039 2018,17503,47504,20056
42041 2010,36845,142112,56945
42041 2011,37409,142810,56882
42041 2012,38884,143271,57097
42041 2013,40101,143881,57089
42041 2014,41534,144378,57389
42041 2015,42819,145255,57692
42041 2016,43989,145351,58095
42041 2017,45272,145638,58328
42041 2018,46545,146128,58750
42043 2010,36974,162643,68655
42043 2011,37534,163521,68163
42043 2012,39145,163227,67625
42043 2013,40421,163519,67499
42043 2014,41699,163250,67292
42043 2015,42847,163007,67284
42043 2016,44174,162625,67467
42043 2017,45548,162344,67939
42043 2018,47002,162017,68078
42045 2010,79759,329634,149589
42045 2011,79986,331058,148184
42045 2012,82044,331556,147156
42045 2013,83372,332682,145474
42045 2014,84818,333510,144420
42045 2015,86338,333450,143373
42045 2016,88220,332667,142603
42045 2017,90281,331438,141768
42045 2018,92607,330731,141413
42047 2010,6041,18586,7234
42047 2011,6032,18531,7232
42047 2012,6156,18312,7148
42047 2013,6262,18156,7043
42047 2014,6340,17939,6905
42047 2015,6387,17758,6747
42047 2016,6461,17440,6603
42047 2017,6550,17222,6518
42047 2018,6640,17092,6437
42049 2010,40923,165964,73910
42049 2011,41112,166898,73286
42049 2012,42192,166549,72782
42049 2013,43178,166035,71511
42049 2014,44184,164710,70543
42049 2015,45051,163457,69674
42049 2016,46193,161273,68823
42049 2017,47536,158638,67718
42049 2018,48900,156316,66845
42051 2010,24536,81289,30613
42051 2011,24480,81438,30079
42051 2012,24972,80656,29642
42051 2013,25389,79959,29238
42051 2014,25774,79353,28862
42051 2015,26150,78546,28528
42051 2016,26632,77572,28161
42051 2017,27174,76510,27743
42051 2018,27603,75405,27433
42053 2010,1427,5179,1101
42053 2011,1436,5176,1061
42053 2012,1498,5055,1036
42053 2013,1534,4968,1041
42053 2014,1532,4909,1022
42053 2015,1545,4843,989
42053 2016,1587,4781,956
42053 2017,1612,4781,918
42053 2018,1645,4708,926
42055 2010,24796,85516,39603
42055 2011,25241,86295,39374
42055 2012,26255,86117,39096
42055 2013,26969,86241,38728
42055 2014,27677,86372,38558
42055 2015,28296,86422,38356
42055 2016,28923,86552,38278
42055 2017,29668,86635,38184
42055 2018,30425,86474,37936
42057 2010,2564,8554,3744
42057 2011,2601,8511,3625
42057 2012,2733,8445,3523
42057 2013,2817,8361,3442
42057 2014,2913,8263,3358
42057 2015,2953,8265,3287
42057 2016,2989,8258,3245
42057 2017,3053,8221,3201
42057 2018,3130,8172,3221
42059 2010,5916,23792,8904
42059 2011,5926,23665,8772
42059 2012,6095,23381,8553
42059 2013,6193,23153,8514
42059 2014,6340,22986,8430
42059 2015,6478,22598,8324
42059 2016,6588,22288,8335
42059 2017,6747,21833,8269
42059 2018,6896,21461,8149
42061 2010,7594,27799,10610
42061 2011,7764,27833,10409
42061 2012,8115,27588,10238
42061 2013,8330,27422,10091
42061 2014,8586,27198,9953
42061 2015,8786,26850,9849
42061 2016,8939,26650,9754
42061 2017,9159,26544,9671
42061 2018,9366,26303,9499
42063 2010,13958,52724,22183
42063 2011,13997,53070,21552
42063 2012,14364,52782,21074
42063 2013,14725,52451,20966
42063 2014,14996,51797,20630
42063 2015,15268,51105,20400
42063 2016,15641,49976,19583
42063 2017,16043,49333,19503
42063 2018,16480,48678,19343
42065 2010,8215,25926,11021
42065 2011,8194,25934,10786
42065 2012,8339,25801,10661
42065 2013,8466,25756,10654
42065 2014,8573,25474,10523
42065 2015,8655,25218,10472
42065 2016,8736,24935,10366
42065 2017,8958,24619,10251
42065 2018,9197,24325,10119
42067 2010,4141,14005,6479
42067 2011,4231,14104,6375
42067 2012,4381,13979,6251
42067 2013,4489,13818,6173
42067 2014,4592,13799,6095
42067 2015,4647,13733,6057
42067 2016,4730,13723,6103
42067 2017,4856,13679,6093
42067 2018,4962,13677,6065
42069 2010,37902,126125,50501
42069 2011,37957,126478,49934
42069 2012,38784,125716,49695
42069 2013,39210,125211,49332
42069 2014,39698,124223,48937
42069 2015,40143,122998,48763
42069 2016,40725,121732,48616
42069 2017,41426,120553,48661
42069 2018,42061,119805,48927
42071 2010,78135,297696,144491
42071 2011,79584,300137,144185
42071 2012,82724,300329,143816
42071 2013,84966,301524,143537
42071 2014,87487,302814,143019
42071 2015,89646,303473,142618
42071 2016,92228,303397,142444
42071 2017,94814,303738,142502
42071 2018,97560,303568,142429
42073 2010,17120,52146,21737
42073 2011,17110,52053,21336
42073 2012,17521,51464,20882
42073 2013,17715,51107,20421
42073 2014,17989,50632,20010
42073 2015,18141,50150,19822
42073 2016,18354,49366,19612
42073 2017,18638,48682,19332
42073 2018,18951,48113,19120
42075 2010,22743,76753,34147
42075 2011,22958,77220,34312
42075 2012,23728,77182,34606
42075 2013,24210,76935,34637
42075 2014,24807,76892,34825
42075 2015,25386,77064,35041
42075 2016,26023,77302,35150
42075 2017,26687,77645,35234
42075 2018,27397,78327,35590
42077 2010,51699,206243,92222
42077 2011,52184,208926,92305
42077 2012,53909,209065,91797
42077 2013,55226,209217,90933
42077 2014,56470,210180,91043
42077 2015,57347,210950,91423
42077 2016,58510,211819,91852
42077 2017,60025,212693,92653
42077 2018,61507,213709,92884
42079 2010,57591,189380,74017
42079 2011,57545,190269,73146
42079 2012,58938,189762,72422
42079 2013,59607,188606,71418
42079 2014,60235,187945,70972
42079 2015,60684,186730,70564
42079 2016,61450,185205,70363
42079 2017,62378,184676,70570
42079 2018,63184,183704,70758
42081 2010,19141,68905,28188
42081 2011,19131,69709,27902
42081 2012,19663,69808,27763
42081 2013,20031,69161,27415
42081 2014,20346,68453,27504
42081 2015,20643,67845,27088
42081 2016,21041,67022,26758
42081 2017,21524,65943,26463
42081 2018,21935,65294,26435
42083 2010,7336,25527,10480
42083 2011,7303,25485,10340
42083 2012,7449,25453,10239
42083 2013,7540,25171,10095
42083 2014,7625,25051,9968
42083 2015,7639,24951,9816
42083 2016,7748,24387,9548
42083 2017,7849,24094,9386
42083 2018,7960,23769,9239
42085 2010,21561,66297,28754
42085 2011,21580,66233,28334
42085 2012,22026,65837,27775
42085 2013,22320,65563,27250
42085 2014,22689,65206,26785
42085 2015,22985,64530,26118
42085 2016,23305,63754,25545
42085 2017,23612,62791,25148
42085 2018,23991,61986,24706
42087 2010,8633,26220,11786
42087 2011,8703,26343,11697
42087 2012,9037,26062,11653
42087 2013,9247,25845,11537
42087 2014,9386,25628,11476
42087 2015,9499,25503,11431
42087 2016,9668,25354,11309
42087 2017,9834,25216,11284
42087 2018,10034,25014,11174
42089 2010,21809,101704,46330
42089 2011,22390,102317,45170
42089 2012,23599,101459,43571
42089 2013,24692,100693,41985
42089 2014,25570,100538,41205
42089 2015,26395,100367,39836
42089 2016,27250,100051,39120
42089 2017,28157,100897,39035
42089 2018,29181,101315,39011
42091 2010,121048,477840,202019
42091 2011,122401,480485,202354
42091 2012,126674,480902,201124
42091 2013,129819,482620,200226
42091 2014,133023,483158,199699
42091 2015,135938,483032,198403
42091 2016,139248,483015,197821
42091 2017,143082,484066,197414
42091 2018,147124,484124,197356
42093 2010,3407,10638,4257
42093 2011,3454,10671,4240
42093 2012,3518,10662,4251
42093 2013,3571,10630,4196
42093 2014,3639,10645,4133
42093 2015,3686,10517,4089
42093 2016,3733,10473,4038
42093 2017,3783,10451,4041
42093 2018,3838,10339,4063
42095 2010,46743,176564,74607
42095 2011,47390,176884,73948
42095 2012,49302,176549,73149
42095 2013,50803,176303,71851
42095 2014,52180,176313,71131
42095 2015,53540,176110,70470
42095 2016,54900,176113,70351
42095 2017,56369,176317,70290
42095 2018,57955,176312,70540
42097 2010,17485,55484,21332
42097 2011,17420,55744,21231
42097 2012,17862,55609,20948
42097 2013,18111,55117,20668
42097 2014,18462,54780,20367
42097 2015,18621,54201,20068
42097 2016,18822,53545,19908
42097 2017,19130,52870,19767
42097 2018,19458,52188,19437
42099 2010,6328,27830,11770
42099 2011,6515,27825,11584
42099 2012,6855,27634,11322
42099 2013,7108,27466,11079
42099 2014,7447,27242,10975
42099 2015,7719,27168,10961
42099 2016,7999,27052,10888
42099 2017,8263,26929,10840
42099 2018,8531,26823,10785
42101 2010,185478,943190,399625
42101 2011,186502,956610,397210
42101 2012,190867,964950,395980
42101 2013,194873,969177,394321
42101 2014,198959,972740,393905
42101 2015,203063,974773,393422
42101 2016,207738,976763,391889
42101 2017,211785,978273,390163
42101 2018,216276,979124,388738
42103 2010,9412,33266,14689
42103 2011,9813,33216,14038
42103 2012,10308,32708,13275
42103 2013,10771,32478,12830
42103 2014,11193,32304,12162
42103 2015,11623,31930,11797
42103 2016,11926,31626,11472
42103 2017,12319,31799,11405
42103 2018,12741,31916,11276
42105 2010,3402,9755,4299
42105 2011,3444,9766,4245
42105 2012,3556,9766,4240
42105 2013,3630,9662,4161
42105 2014,3727,9462,4001
42105 2015,3801,9314,3970
42105 2016,3873,9162,3917
42105 2017,3937,9072,3826
42105 2018,4000,8912,3710
42107 2010,26826,88604,32855
42107 2011,26691,88432,32396
42107 2012,27150,87934,32036
42107 2013,27438,87342,31885
42107 2014,27807,86078,31506
42107 2015,27942,85012,31175
42107 2016,28276,84327,30918
42107 2017,28571,83326,30769
42107 2018,29006,82461,30600
42109 2010,6146,22968,10593
42109 2011,6288,23054,10435
42109 2012,6541,22992,10345
42109 2013,6702,23066,10352
